"@timestamp","@version","@version.keyword","_id","_index","_score","_type",client,"client.keyword","hashtags.indices","hashtags.text","hashtags.text.keyword","in-reply-to",message,"message.keyword",retweeted,source,"source.keyword",urls,"urls.keyword",user,"user.keyword","user_mentions.id","user_mentions.id_str","user_mentions.id_str.keyword","user_mentions.indices","user_mentions.name","user_mentions.name.keyword","user_mentions.screen_name","user_mentions.screen_name.keyword"
"Nov 1, 2021 @ 20:10:22.000",1,1,sjAx23wBtA8X4oc1hohH,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/alexa_rooo/status/1455130087888728068","http://twitter.com/alexa_rooo/status/1455130087888728068","-","-","alexa_rooo","alexa_rooo","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:10:14.000",1,1,sDAx23wBtA8X4oc1Zogh,"kmovie_short","-","_doc","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/jungkookersh/status/1455130053356838917","http://twitter.com/jungkookersh/status/1455130053356838917","-","-",jungkookersh,jungkookersh,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:10:14.000",1,1,sTAx23wBtA8X4oc1aIgV,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/Itsme1399_/status/1455130055336554502","http://twitter.com/Itsme1399_/status/1455130055336554502","-","-","Itsme1399_","Itsme1399_","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:09:54.000",1,1,rzAx23wBtA8X4oc1GYiH,"kmovie_short","-","_doc","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/lichaves3/status/1455129971035459585","http://twitter.com/lichaves3/status/1455129971035459585","-","-",lichaves3,lichaves3,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:09:43.000",1,1,rjAw23wBtA8X4oc174gA,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/StrangerToKook/status/1455129925380231169","http://twitter.com/StrangerToKook/status/1455129925380231169","-","-",StrangerToKook,StrangerToKook,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:09:17.000",1,1,rTAw23wBtA8X4oc1h4h2,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/jadjp89/status/1455129814206193667","http://twitter.com/jadjp89/status/1455129814206193667","-","-",jadjp89,jadjp89,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:08:35.000",1,1,rDAv23wBtA8X4oc14ohM,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/BTS_ARMY_DKS/status/1455129636904452096","http://twitter.com/BTS_ARMY_DKS/status/1455129636904452096","-","-","BTS_ARMY_DKS","BTS_ARMY_DKS","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:08:26.000",1,1,qzAv23wBtA8X4oc1v4ie,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/Lenna_BTS/status/1455129599457865730","http://twitter.com/Lenna_BTS/status/1455129599457865730","-","-","Lenna_BTS","Lenna_BTS","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:08:17.000",1,1,qjAv23wBtA8X4oc1nYiw,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/Asterlily_jk/status/1455129563290169346","http://twitter.com/Asterlily_jk/status/1455129563290169346","-","-","Asterlily_jk","Asterlily_jk","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:08:09.000",1,1,qTAv23wBtA8X4oc1foit,"kmovie_short","-","_doc","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","-","-","-","-","The KPOP Dictionary: 500 Essential Korean Slang Words and Phrases Every K-Pop, K-Drama, K-Movie Fan Should Know Dow… https://t.co/ibF6A06yIy","The KPOP Dictionary: 500 Essential Korean Slang Words and Phrases Every K-Pop, K-Drama, K-Movie Fan Should Know Dow… https://t.co/ibF6A06yIy",false,"http://twitter.com/MaikeMeisnera/status/1455129529429594117","http://twitter.com/MaikeMeisnera/status/1455129529429594117","https://twitter.com/i/web/status/1455129529429594117","https://twitter.com/i/web/status/1455129529429594117",MaikeMeisnera,MaikeMeisnera,"-","-","-","-","-","-","-","-"
"Nov 1, 2021 @ 20:07:46.000",1,1,qDAv23wBtA8X4oc1JYg8,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/bunnybum143/status/1455129433845616641","http://twitter.com/bunnybum143/status/1455129433845616641","-","-",bunnybum143,bunnybum143,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:07:34.000",1,1,pzAu23wBtA8X4oc19Yh8,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","21, 30",Jungkook,Jungkook,"-","Omg make it happen 😍 #Jungkook as an actor!!!  @BTS_twt","Omg make it happen 😍 #Jungkook as an actor!!!  @BTS_twt",false,"http://twitter.com/quinkath/status/1455129382519930880","http://twitter.com/quinkath/status/1455129382519930880","-","-",quinkath,quinkath,"335,141,638",335141638,335141638,"47, 55","방탄소년단","방탄소년단","BTS_twt","BTS_twt"
"Nov 1, 2021 @ 20:07:32.000",1,1,pjAu23wBtA8X4oc174hf,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/enelna897/status/1455129376064823305","http://twitter.com/enelna897/status/1455129376064823305","-","-",enelna897,enelna897,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:07:27.000",1,1,pTAu23wBtA8X4oc12oje,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/stillwithyoubj/status/1455129353726033926","http://twitter.com/stillwithyoubj/status/1455129353726033926","-","-",stillwithyoubj,stillwithyoubj,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:07:21.000",1,1,pDAu23wBtA8X4oc1xIhm,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","1,455,074,977,976,307,712","@beIovedjennie the handmaiden (assuming it’s the korean movie) traumatized me just a 🤏🏼 little with the s*x scenes but the plot was rly good","@beIovedjennie the handmaiden (assuming it’s the korean movie) traumatized me just a 🤏🏼 little with the s*x scenes but the plot was rly good",false,"http://twitter.com/ekuhlips/status/1455129329768275969","http://twitter.com/ekuhlips/status/1455129329768275969","-","-",ekuhlips,ekuhlips,"1,398,519,714,859,601,920",1398519714859601922,1398519714859601922,"0, 14","🎄","🎄",beIovedjennie,beIovedjennie
"Nov 1, 2021 @ 20:07:10.000",1,1,ozAu23wBtA8X4oc1lojg,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/jeonborahaekook/status/1455129280984268803","http://twitter.com/jeonborahaekook/status/1455129280984268803","-","-",jeonborahaekook,jeonborahaekook,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:06:54.000",1,1,ojAu23wBtA8X4oc1Wohp,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/Nf6udazeGEsm4cN/status/1455129216144470018","http://twitter.com/Nf6udazeGEsm4cN/status/1455129216144470018","-","-",Nf6udazeGEsm4cN,Nf6udazeGEsm4cN,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:06:53.000",1,1,oTAu23wBtA8X4oc1Vogu,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/Jeon_JJessica/status/1455129211572686851","http://twitter.com/Jeon_JJessica/status/1455129211572686851","-","-","Jeon_JJessica","Jeon_JJessica","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 20:06:52.000",1,1,oDAu23wBtA8X4oc1UIi2,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/IBtsonly/status/1455129205746716685","http://twitter.com/IBtsonly/status/1455129205746716685","-","-",IBtsonly,IBtsonly,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
